side,clamp,cut_primary,ratio_bucket,gap_bucket,exit_gap_bucket,depth_bucket,rank_bucket,keys,eval_mass,rescued_keys,rescued_mass,drawres_keys,drawres_mass,dead_keys,dead_mass,resbefore_keys,resbefore_mass
OR,1,1,0,4,5,1,5,95,105079,0,0,0,0,95,105079,0,0
OR,1,0,1,4,5,1,5,10,12349,0,0,0,0,10,12349,0,0
OR,1,1,1,4,5,1,5,12,6489,0,0,0,0,12,6489,0,0
OR,1,0,2,4,5,1,5,4,2901,0,0,0,0,4,2901,0,0
OR,1,1,2,4,5,1,5,1,876,0,0,0,0,1,876,0,0
OR,0,0,3,4,5,1,5,17,15988,0,0,0,0,17,15988,0,0
OR,1,0,3,4,5,1,5,91,82158,2,1709,0,0,89,80449,0,0
OR,1,1,3,4,5,1,5,14,8486,0,0,0,0,14,8486,0,0
OR,0,0,4,4,5,1,5,13,8550,1,579,0,0,12,7971,0,0
OR,1,0,4,4,5,1,5,131,98040,2,5801,0,0,129,92239,0,0
OR,1,1,4,4,5,1,5,3,1594,0,0,0,0,3,1594,0,0
AND,0,0,0,5,5,1,5,9,8447,0,0,0,0,9,8447,0,0
AND,1,0,0,5,5,1,5,26,21225,0,0,0,0,26,21225,0,0
AND,1,1,0,5,5,1,5,495,235796,27,33971,0,0,468,201825,0,0
OR,1,1,0,5,5,1,5,20,13529,0,0,0,0,20,13529,0,0
AND,0,0,1,5,5,1,5,2,2143,0,0,0,0,2,2143,0,0
AND,1,0,1,5,5,1,5,1,2232,0,0,0,0,1,2232,0,0
OR,1,0,1,5,5,1,5,6,5405,0,0,0,0,6,5405,0,0
AND,1,1,1,5,5,1,5,22,15275,0,0,0,0,22,15275,0,0
OR,1,1,1,5,5,1,5,7,4120,0,0,0,0,7,4120,0,0
OR,0,0,2,5,5,1,5,1,414,0,0,0,0,1,414,0,0
AND,1,0,2,5,5,1,5,1,1211,0,0,0,0,1,1211,0,0
OR,1,0,2,5,5,1,5,17,15405,0,0,0,0,17,15405,0,0
AND,1,1,2,5,5,1,5,8,860,0,0,0,0,8,860,0,0
OR,1,1,2,5,5,1,5,3,2840,0,0,0,0,3,2840,0,0
OR,1,0,3,5,5,1,5,19,16265,0,0,0,0,19,16265,0,0
AND,1,1,3,5,5,1,5,1,4714,0,0,0,0,1,4714,0,0
OR,1,1,3,5,5,1,5,11,11502,0,0,0,0,11,11502,0,0
OR,0,0,4,5,5,1,5,10,5436,0,0,0,0,10,5436,0,0
OR,1,0,4,5,5,1,5,816,1758681,11,56118,0,0,805,1702563,0,0
OR,1,1,4,5,5,1,5,28,18896,1,398,0,0,27,18498,0,0
AND,0,0,5,5,5,1,5,22,23232,0,0,0,0,22,23232,0,0
OR,0,0,5,5,5,1,5,1,500,0,0,0,0,1,500,0,0
AND,1,0,5,5,5,1,5,858,677975,23,217153,0,0,833,460759,2,63
OR,1,0,5,5,5,1,5,113,81483,2,1842,0,0,111,79641,0,0
OR,1,1,0,1,0,2,5,44,21413,1,2414,0,0,43,18999,0,0
OR,1,1,0,2,0,2,5,31,8825,0,0,0,0,31,8825,0,0
OR,1,1,1,2,0,2,5,32,30348,7,16070,0,0,25,14278,0,0
OR,1,1,0,3,0,2,5,32,8227,0,0,0,0,32,8227,0,0
AND,1,1,0,4,0,2,5,3,287,0,0,0,0,3,287,0,0
OR,1,1,0,4,0,2,5,24,12952,0,0,0,0,24,12952,0,0
OR,1,1,1,4,0,2,5,7,3233,0,0,0,0,7,3233,0,0
OR,1,1,2,4,0,2,5,6,2717,1,488,0,0,5,2229,0,0
OR,1,1,3,4,0,2,5,13,4173,0,0,0,0,13,4173,0,0
AND,1,1,0,5,0,2,5,19,3849,0,0,0,0,19,3849,0,0
OR,1,1,0,5,0,2,5,2,1331,0,0,0,0,2,1331,0,0
OR,1,1,1,5,0,2,5,3,2337,0,0,0,0,3,2337,0,0
OR,1,1,2,5,0,2,5,2,836,0,0,0,0,2,836,0,0
OR,1,1,3,5,0,2,5,3,1185,0,0,0,0,3,1185,0,0
OR,1,1,4,5,0,2,5,6,2353,0,0,0,0,6,2353,0,0
OR,1,1,0,1,1,2,5,46,18748,0,0,0,0,46,18748,0,0
OR,1,1,0,2,1,2,5,44,26144,0,0,0,0,44,26144,0,0
OR,1,1,1,2,1,2,5,3,1469,0,0,0,0,3,1469,0,0
OR,1,1,0,3,1,2,5,35,8302,0,0,0,0,35,8302,0,0
AND,1,1,0,4,1,2,5,1,133,0,0,0,0,1,133,0,0
OR,1,1,0,4,1,2,5,25,11831,0,0,0,0,25,11831,0,0
OR,1,1,1,4,1,2,5,8,4143,0,0,0,0,8,4143,0,0
OR,1,1,2,4,1,2,5,3,825,0,0,0,0,3,825,0,0
OR,1,1,3,4,1,2,5,3,926,0,0,0,0,3,926,0,0
AND,1,1,0,5,1,2,5,18,4126,0,0,0,0,18,4126,0,0
OR,1,1,0,5,1,2,5,1,808,0,0,0,0,1,808,0,0
AND,1,1,1,5,1,2,5,1,290,0,0,0,0,1,290,0,0
OR,1,1,1,5,1,2,5,5,4255,0,0,0,0,5,4255,0,0
OR,1,1,2,5,1,2,5,2,869,0,0,0,0,2,869,0,0
OR,1,1,3,5,1,2,5,4,2741,0,0,0,0,4,2741,0,0
OR,1,1,4,5,1,2,5,5,2121,0,0,0,0,5,2121,0,0
OR,1,1,0,1,2,2,5,22,7898,0,0,0,0,22,7898,0,0
OR,1,1,0,2,2,2,5,59,14454,0,0,0,0,59,14454,0,0
OR,1,1,0,3,2,2,5,42,8841,0,0,0,0,42,8841,0,0
AND,1,1,0,4,2,2,5,6,1943,0,0,0,0,6,1943,0,0
OR,1,1,0,4,2,2,5,33,15772,0,0,0,0,33,15772,0,0
OR,1,1,1,4,2,2,5,8,4228,0,0,0,0,8,4228,0,0
OR,1,1,2,4,2,2,5,2,746,0,0,0,0,2,746,0,0
AND,1,1,0,5,2,2,5,13,2387,0,0,0,0,13,2387,0,0
OR,1,1,1,5,2,2,5,8,5355,0,0,0,0,8,5355,0,0
AND,1,1,2,5,2,2,5,1,217,0,0,0,0,1,217,0,0
OR,1,1,2,5,2,2,5,2,2778,0,0,0,0,2,2778,0,0
OR,1,1,3,5,2,2,5,1,578,0,0,0,0,1,578,0,0
OR,1,1,4,5,2,2,5,1,2622,0,0,0,0,1,2622,0,0
OR,1,1,0,2,3,2,5,38,11883,0,0,0,0,38,11883,0,0
OR,1,1,0,3,3,2,5,39,11494,0,0,0,0,39,11494,0,0
AND,1,1,0,4,3,2,5,1,4,0,0,0,0,1,4,0,0
OR,1,1,0,4,3,2,5,42,16481,0,0,0,0,42,16481,0,0
OR,1,1,1,4,3,2,5,2,1301,0,0,0,0,2,1301,0,0
AND,1,1,0,5,3,2,5,12,3450,0,0,0,0,12,3450,0,0
OR,1,1,0,5,3,2,5,1,709,0,0,0,0,1,709,0,0
AND,1,1,1,5,3,2,5,1,341,0,0,0,0,1,341,0,0
OR,1,1,1,5,3,2,5,10,7495,0,0,0,0,10,7495,0,0
AND,1,1,2,5,3,2,5,1,245,0,0,0,0,1,245,0,0
OR,1,1,2,5,3,2,5,3,1108,0,0,0,0,3,1108,0,0
OR,1,1,3,5,3,2,5,1,1080,0,0,0,0,1,1080,0,0
OR,1,1,0,2,4,2,5,45,28674,0,0,0,0,45,28674,0,0
OR,1,1,0,3,4,2,5,47,19827,0,0,0,0,47,19827,0,0
AND,1,1,0,4,4,2,5,41,5418,0,0,0,0,41,5418,0,0
OR,1,1,0,4,4,2,5,232,122508,0,0,0,0,232,122508,0,0
OR,1,1,1,4,4,2,5,1,383,0,0,0,0,1,383,0,0
AND,1,1,0,5,4,2,5,59,16183,2,139,0,0,57,16044,0,0
OR,1,1,0,5,4,2,5,5,3028,0,0,0,0,5,3028,0,0
AND,1,1,1,5,4,2,5,8,3137,0,0,0,0,8,3137,0,0
OR,1,1,1,5,4,2,5,12,9266,0,0,0,0,12,9266,0,0
OR,1,1,2,5,4,2,5,4,1846,0,0,0,0,4,1846,0,0
OR,1,1,3,5,4,2,5,2,731,0,0,0,0,2,731,0,0
AND,0,0,0,0,5,2,5,48458,7544654,1442,1541078,5,12646,47010,5990885,1,45
OR,0,0,0,0,5,2,5,432792,80336977,5322,11952147,0,0,427369,68378929,101,5901
AND,1,0,0,0,5,2,5,1584,134138,31,33791,0,0,1553,100347,0,0
OR,1,0,0,0,5,2,5,73598,14426645,1466,2990622,0,0,72112,11433758,20,2265
OR,1,1,0,0,5,2,5,79,84641,13,30446,0,0,66,54195,0,0
OR,0,0,0,1,5,2,5,108,73920,0,0,0,0,108,73920,0,0
OR,1,0,0,1,5,2,5,70,56770,1,481,0,0,69,56289,0,0
OR,1,1,0,1,5,2,5,67,28427,1,364,0,0,66,28063,0,0
OR,0,0,3,1,5,2,5,46,191255,9,147006,0,0,37,44249,0,0
OR,1,0,3,1,5,2,5,2,1032,0,0,0,0,2,1032,0,0
OR,0,0,0,2,5,2,5,5,1592,0,0,0,0,5,1592,0,0
OR,1,0,0,2,5,2,5,12,4386,0,0,0,0,12,4386,0,0
OR,1,1,0,2,5,2,5,7,1310,0,0,0,0,7,1310,0,0
OR,0,0,1,2,5,2,5,117,80591,0,0,0,0,117,80591,0,0
OR,1,0,1,2,5,2,5,46,25836,0,0,0,0,46,25836,0,0
OR,1,1,1,2,5,2,5,16,6155,0,0,0,0,16,6155,0,0
OR,0,0,2,2,5,2,5,37,19908,0,0,0,0,37,19908,0,0
OR,1,0,2,2,5,2,5,12,9758,0,0,0,0,12,9758,0,0
OR,1,1,2,2,5,2,5,3,2236,1,1563,0,0,2,673,0,0
OR,0,0,0,3,5,2,5,2,1116,0,0,0,0,2,1116,0,0
OR,1,0,0,3,5,2,5,9,4559,0,0,0,0,9,4559,0,0
OR,1,1,0,3,5,2,5,14,5315,0,0,0,0,14,5315,0,0
OR,0,0,2,3,5,2,5,1,574,0,0,0,0,1,574,0,0
OR,1,0,2,3,5,2,5,6,3717,0,0,0,0,6,3717,0,0
OR,1,1,2,3,5,2,5,1,396,0,0,0,0,1,396,0,0
OR,0,0,3,3,5,2,5,46,51359,0,0,0,0,46,51359,0,0
OR,1,0,3,3,5,2,5,51,26020,0,0,0,0,51,26020,0,0
OR,1,1,3,3,5,2,5,28,19859,2,7596,0,0,26,12263,0,0
OR,0,0,4,3,5,2,5,2,1104,0,0,0,0,2,1104,0,0
OR,1,0,4,3,5,2,5,3,2115,0,0,0,0,3,2115,0,0
AND,0,0,0,4,5,2,5,10,3963,0,0,0,0,10,3963,0,0
OR,0,0,0,4,5,2,5,3,1482,0,0,0,0,3,1482,0,0
AND,1,0,0,4,5,2,5,15,4012,0,0,0,0,15,4012,0,0
OR,1,0,0,4,5,2,5,10,9653,0,0,0,0,10,9653,0,0
AND,1,1,0,4,5,2,5,61,11134,0,0,0,0,61,11134,0,0
OR,1,1,0,4,5,2,5,98,65381,0,0,0,0,98,65381,0,0
OR,1,0,1,4,5,2,5,8,4421,0,0,0,0,8,4421,0,0
OR,1,1,1,4,5,2,5,14,6496,0,0,0,0,14,6496,0,0
OR,1,0,2,4,5,2,5,17,9183,0,0,0,0,17,9183,0,0
OR,1,1,2,4,5,2,5,12,11503,0,0,0,0,12,11503,0,0
OR,0,0,3,4,5,2,5,16,7712,0,0,0,0,16,7712,0,0
OR,1,0,3,4,5,2,5,201,87912,1,530,0,0,200,87382,0,0
OR,1,1,3,4,5,2,5,21,18445,1,382,0,0,20,18063,0,0
OR,0,0,4,4,5,2,5,14,7955,1,737,0,0,13,7218,0,0
OR,1,0,4,4,5,2,5,223,1427681,4,1376,0,0,219,1426305,0,0
OR,1,1,4,4,5,2,5,19,7601,0,0,0,0,19,7601,0,0
AND,0,0,0,5,5,2,5,10,2887,0,0,0,0,10,2887,0,0
AND,1,0,0,5,5,2,5,35,16962,0,0,0,0,35,16962,0,0
AND,1,1,0,5,5,2,5,417,455799,3,359801,0,0,414,95998,0,0
OR,1,1,0,5,5,2,5,8,4164,0,0,0,0,8,4164,0,0
AND,1,0,1,5,5,2,5,2,1045,0,0,0,0,2,1045,0,0
OR,1,0,1,5,5,2,5,2,846,0,0,0,0,2,846,0,0
AND,1,1,1,5,5,2,5,10,4503,0,0,0,0,10,4503,0,0
OR,1,1,1,5,5,2,5,8,7008,0,0,0,0,8,7008,0,0
AND,1,0,2,5,5,2,5,1,8,0,0,0,0,1,8,0,0
OR,1,0,2,5,5,2,5,13,9699,0,0,0,0,13,9699,0,0
AND,1,1,2,5,5,2,5,3,541,0,0,0,0,3,541,0,0
OR,1,1,2,5,5,2,5,4,1671,0,0,0,0,4,1671,0,0
OR,1,0,3,5,5,2,5,21,18520,0,0,0,0,21,18520,0,0
AND,1,1,3,5,5,2,5,1,4,0,0,0,0,1,4,0,0
OR,1,1,3,5,5,2,5,3,1288,0,0,0,0,3,1288,0,0
OR,0,0,4,5,5,2,5,2,888,0,0,0,0,2,888,0,0
AND,1,0,4,5,5,2,5,1,375,0,0,0,0,1,375,0,0
OR,1,0,4,5,5,2,5,284,151506,7,9132,0,0,277,142374,0,0
AND,1,1,4,5,5,2,5,1,4,0,0,0,0,1,4,0,0
OR,1,1,4,5,5,2,5,33,13397,1,248,0,0,32,13149,0,0
AND,0,0,5,5,5,2,5,7,3724,0,0,0,0,7,3724,0,0
AND,1,0,5,5,5,2,5,309,76269,6,11903,0,0,303,64366,0,0
OR,1,0,5,5,5,2,5,58,22644,0,0,0,0,58,22644,0,0
OR,1,1,0,1,0,3,5,17,10314,1,2737,0,0,16,7577,0,0
OR,1,1,0,2,0,3,5,4,1161,0,0,0,0,4,1161,0,0
OR,1,1,1,2,0,3,5,10,3890,0,0,0,0,10,3890,0,0
OR,1,1,0,3,0,3,5,10,2571,0,0,0,0,10,2571,0,0
OR,1,1,2,3,0,3,5,18,98116,3,92195,0,0,15,5921,0,0
OR,1,1,1,4,0,3,5,1,193,0,0,0,0,1,193,0,0
OR,1,1,2,4,0,3,5,5,1395,0,0,0,0,5,1395,0,0
OR,1,1,3,4,0,3,5,3,5557,1,4930,0,0,2,627,0,0
AND,1,1,0,5,0,3,5,1,193,0,0,0,0,1,193,0,0
OR,1,1,3,5,0,3,5,1,320,0,0,0,0,1,320,0,0
OR,1,1,0,1,1,3,5,19,4425,1,486,0,0,18,3939,0,0
OR,1,1,0,2,1,3,5,11,2350,0,0,0,0,11,2350,0,0
OR,1,1,1,2,1,3,5,1,331,1,331,0,0,0,0,0,0
OR,1,1,0,3,1,3,5,6,1088,0,0,0,0,6,1088,0,0
OR,1,1,0,4,1,3,5,1,370,0,0,0,0,1,370,0,0
OR,1,1,2,4,1,3,5,7,2105,0,0,0,0,7,2105,0,0
AND,1,1,0,5,1,3,5,1,163,0,0,0,0,1,163,0,0
OR,1,1,2,5,1,3,5,1,172,0,0,0,0,1,172,0,0
OR,1,1,3,5,1,3,5,2,736,0,0,0,0,2,736,0,0
OR,1,1,0,1,2,3,5,2,581,0,0,0,0,2,581,0,0
OR,1,1,0,2,2,3,5,21,4875,0,0,0,0,21,4875,0,0
OR,1,1,0,3,2,3,5,14,2441,0,0,0,0,14,2441,0,0
OR,1,1,0,4,2,3,5,1,180,0,0,0,0,1,180,0,0
OR,1,1,0,2,3,3,5,24,5209,0,0,0,0,24,5209,0,0
OR,1,1,1,4,3,3,5,1,719,0,0,0,0,1,719,0,0
AND,1,1,0,5,3,3,5,2,178,0,0,0,0,2,178,0,0
OR,1,1,0,2,4,3,5,5,989,0,0,0,0,5,989,0,0
OR,1,1,0,3,4,3,5,9,1453,0,0,0,0,9,1453,0,0
AND,1,1,0,4,4,3,5,2,57,0,0,0,0,2,57,0,0
OR,1,1,0,4,4,3,5,5,947,0,0,0,0,5,947,0,0
AND,1,1,0,5,4,3,5,2,267,0,0,0,0,2,267,0,0
OR,1,1,0,5,4,3,5,1,665,0,0,0,0,1,665,0,0
OR,1,1,2,5,4,3,5,7,5436,0,0,0,0,7,5436,0,0
AND,1,1,3,5,4,3,5,1,4,0,0,0,0,1,4,0,0
OR,1,1,3,5,4,3,5,8,6491,0,0,0,0,8,6491,0,0
AND,0,0,0,0,5,3,5,14058,4718107,415,859793,5,29877,13638,3828437,0,0
OR,0,0,0,0,5,3,5,25637,9093294,1236,1879630,0,0,24384,7212007,17,1657
AND,1,0,0,0,5,3,5,202,42658,7,2071,0,0,195,40587,0,0
OR,1,0,0,0,5,3,5,15089,3734247,786,1070845,0,0,14289,2661333,14,2069
OR,1,1,0,0,5,3,5,56,74497,7,9557,0,0,49,64940,0,0
OR,0,0,0,1,5,3,5,2,935,0,0,0,0,2,935,0,0
OR,1,0,0,1,5,3,5,7,2646,0,0,0,0,7,2646,0,0
OR,1,1,0,1,5,3,5,66,27538,0,0,0,0,66,27538,0,0
OR,0,0,3,1,5,3,5,30,75158,4,32719,0,0,26,42439,0,0
OR,1,0,3,1,5,3,5,10,151970,1,6258,0,0,9,145712,0,0
OR,1,1,0,2,5,3,5,1,190,0,0,0,0,1,190,0,0
OR,0,0,1,2,5,3,5,1,260,0,0,0,0,1,260,0,0
OR,1,0,1,2,5,3,5,21,10655,1,2053,0,0,20,8602,0,0
OR,1,1,1,2,5,3,5,8,3899,0,0,0,0,8,3899,0,0
OR,0,0,2,2,5,3,5,2,339,0,0,0,0,2,339,0,0
OR,1,0,2,2,5,3,5,11,4635,0,0,0,0,11,4635,0,0
OR,1,1,2,2,5,3,5,13,6668,3,3551,0,0,10,3117,0,0
OR,1,0,0,3,5,3,5,1,453,0,0,0,0,1,453,0,0
OR,1,1,0,3,5,3,5,6,989,0,0,0,0,6,989,0,0
OR,1,0,2,3,5,3,5,1,224,0,0,0,0,1,224,0,0
OR,1,1,2,3,5,3,5,11,11057,1,7030,0,0,10,4027,0,0
OR,0,0,3,3,5,3,5,12,9801,1,4916,0,0,11,4885,0,0
OR,1,0,3,3,5,3,5,61,33565,0,0,0,0,61,33565,0,0
OR,1,1,3,3,5,3,5,16,10218,3,2230,0,0,13,7988,0,0
OR,1,0,4,3,5,3,5,9,4973,1,1331,0,0,8,3642,0,0
AND,1,1,0,4,5,3,5,7,731,0,0,0,0,7,731,0,0
OR,1,0,1,4,5,3,5,1,504,0,0,0,0,1,504,0,0
OR,1,1,1,4,5,3,5,1,307,0,0,0,0,1,307,0,0
OR,1,0,2,4,5,3,5,4,1903,0,0,0,0,4,1903,0,0
OR,1,1,2,4,5,3,5,11,5153,0,0,0,0,11,5153,0,0
OR,0,0,3,4,5,3,5,1,352,0,0,0,0,1,352,0,0
OR,1,0,3,4,5,3,5,30,13015,0,0,0,0,30,13015,0,0
OR,1,1,3,4,5,3,5,10,11119,1,6197,0,0,9,4922,0,0
OR,0,0,4,4,5,3,5,1,318,0,0,0,0,1,318,0,0
OR,1,0,4,4,5,3,5,36,14972,1,1657,0,0,35,13315,0,0
OR,1,1,4,4,5,3,5,2,1058,0,0,0,0,2,1058,0,0
AND,0,0,0,5,5,3,5,4,442,0,0,0,0,4,442,0,0
AND,1,0,0,5,5,3,5,1,493,0,0,0,0,1,493,0,0
AND,1,1,0,5,5,3,5,22,2307,0,0,0,0,22,2307,0,0
AND,1,1,1,5,5,3,5,2,14,1,2,0,0,1,12,0,0
AND,0,0,2,5,5,3,5,1,2,0,0,0,0,1,2,0,0
AND,1,1,2,5,5,3,5,1,70,0,0,0,0,1,70,0,0
OR,1,0,3,5,5,3,5,2,584,0,0,0,0,2,584,0,0
OR,1,0,4,5,5,3,5,3,6565,1,5708,0,0,2,857,0,0
OR,1,1,4,5,5,3,5,3,2664,0,0,0,0,3,2664,0,0
AND,0,0,5,5,5,3,5,14,5583,1,2796,0,0,13,2787,0,0
AND,1,0,5,5,5,3,5,78,54131,0,0,0,0,78,54131,0,0
OR,1,1,0,1,0,4,5,46,17701,1,864,0,0,45,16837,0,0
OR,1,1,1,2,0,4,5,19,6166,0,0,0,0,19,6166,0,0
OR,1,1,2,3,0,4,5,5,2458,0,0,0,0,5,2458,0,0
OR,1,1,2,4,0,4,5,6,1979,0,0,0,0,6,1979,0,0
OR,1,1,3,4,0,4,5,3,1014,0,0,0,0,3,1014,0,0
OR,1,1,4,5,0,4,5,1,1544,0,0,0,0,1,1544,0,0
OR,1,1,0,1,1,4,5,10,2990,0,0,0,0,10,2990,0,0
OR,1,1,0,2,1,4,5,1,89,0,0,0,0,1,89,0,0
OR,1,1,1,2,1,4,5,8,15876,0,0,0,0,8,15876,0,0
OR,1,1,0,3,1,4,5,2,821,0,0,0,0,2,821,0,0
OR,1,1,2,4,1,4,5,9,5933,0,0,0,0,9,5933,0,0
AND,1,1,0,5,1,4,5,3,109,0,0,0,0,3,109,0,0
OR,1,1,0,3,2,4,5,4,1250,0,0,0,0,4,1250,0,0
OR,1,1,1,4,2,4,5,1,330,0,0,0,0,1,330,0,0
AND,1,1,0,5,2,4,5,1,12,0,0,0,0,1,12,0,0
OR,1,1,0,2,3,4,5,4,739,0,0,0,0,4,739,0,0
OR,1,1,0,3,3,4,5,2,921,0,0,0,0,2,921,0,0
AND,1,1,0,5,3,4,5,1,2,0,0,0,0,1,2,0,0
OR,1,1,0,2,4,4,5,3,1338,0,0,0,0,3,1338,0,0
OR,1,1,0,3,4,4,5,3,480,0,0,0,0,3,480,0,0
OR,1,1,0,4,4,4,5,2,607,0,0,0,0,2,607,0,0
AND,1,1,0,5,4,4,5,4,170,2,112,0,0,2,58,0,0
AND,0,0,0,0,5,4,5,16410,5021464,230,1010547,1,1206,16179,4009711,0,0
OR,0,0,0,0,5,4,5,4238,3845339,447,1439793,0,0,3784,2404623,7,923
AND,1,0,0,0,5,4,5,191,17239,1,4,0,0,190,17235,0,0
OR,1,0,0,0,5,4,5,7920,3482434,505,613553,0,0,7410,2868715,5,166
OR,1,1,0,0,5,4,5,198,144583,1,1251,0,0,197,143332,0,0
OR,1,0,0,1,5,4,5,5,2010,0,0,0,0,5,2010,0,0
OR,1,1,0,1,5,4,5,31,14740,3,3520,0,0,28,11220,0,0
OR,0,0,3,1,5,4,5,3,6243,0,0,0,0,3,6243,0,0
OR,1,0,3,1,5,4,5,19,33832,3,19543,0,0,16,14289,0,0
OR,1,1,1,2,5,4,5,8,2963,0,0,0,0,8,2963,0,0
OR,1,0,2,2,5,4,5,18,12149,3,4513,0,0,15,7636,0,0
OR,1,1,2,2,5,4,5,97,53243,5,29525,0,0,92,23718,0,0
OR,1,0,2,3,5,4,5,1,280,0,0,0,0,1,280,0,0
OR,1,1,2,3,5,4,5,4,1218,0,0,0,0,4,1218,0,0
OR,1,0,3,3,5,4,5,8,2894,0,0,0,0,8,2894,0,0
OR,1,1,3,3,5,4,5,49,29894,0,0,0,0,49,29894,0,0
OR,0,0,4,3,5,4,5,3,25191,0,0,0,0,3,25191,0,0
OR,1,0,4,3,5,4,5,7,2638,1,282,0,0,6,2356,0,0
OR,1,1,1,4,5,4,5,1,2299,0,0,0,0,1,2299,0,0
OR,1,1,2,4,5,4,5,9,2972,0,0,0,0,9,2972,0,0
OR,1,0,3,4,5,4,5,4,36461,0,0,0,0,4,36461,0,0
OR,1,1,3,4,5,4,5,5,5194,0,0,0,0,5,5194,0,0
OR,1,0,4,4,5,4,5,10,8874,2,732,0,0,8,8142,0,0
OR,1,1,4,4,5,4,5,7,3824,0,0,0,0,7,3824,0,0
AND,0,0,0,5,5,4,5,2,396,0,0,0,0,2,396,0,0
AND,1,0,0,5,5,4,5,1,2,0,0,0,0,1,2,0,0
AND,1,1,0,5,5,4,5,10,213,0,0,0,0,10,213,0,0
AND,1,1,2,5,5,4,5,2,674,0,0,0,0,2,674,0,0
AND,1,1,3,5,5,4,5,1,2,0,0,0,0,1,2,0,0
OR,1,0,4,5,5,4,5,1,575,0,0,0,0,1,575,0,0
AND,0,0,5,5,5,4,5,12,8388,1,4051,0,0,11,4337,0,0
AND,1,0,5,5,5,4,5,131,84962,4,63868,0,0,127,21094,0,0
OR,1,1,0,1,0,5,5,2,753,0,0,0,0,2,753,0,0
OR,1,1,1,2,0,5,5,3,742,0,0,0,0,3,742,0,0
OR,1,1,2,3,0,5,5,5,1533,0,0,0,0,5,1533,0,0
OR,1,1,3,4,0,5,5,7,1781,0,0,0,0,7,1781,0,0
AND,1,1,0,5,0,5,5,1,309,0,0,0,0,1,309,0,0
OR,1,1,0,1,1,5,5,3,738,0,0,0,0,3,738,0,0
OR,1,1,1,2,1,5,5,3,1800,0,0,0,0,3,1800,0,0
OR,1,1,0,3,1,5,5,1,249,0,0,0,0,1,249,0,0
OR,1,1,2,4,1,5,5,1,182,0,0,0,0,1,182,0,0
OR,1,1,0,3,3,5,5,1,361,0,0,0,0,1,361,0,0
AND,0,0,0,0,5,5,5,4774,361671,24,4124,0,0,4750,357547,0,0
OR,0,0,0,0,5,5,5,353,148699,35,40613,0,0,318,108086,0,0
AND,1,0,0,0,5,5,5,34,1701,0,0,0,0,34,1701,0,0
OR,1,0,0,0,5,5,5,1561,617230,218,186774,0,0,1343,430456,0,0
OR,1,1,0,0,5,5,5,28,6699,0,0,0,0,28,6699,0,0
OR,1,0,0,1,5,5,5,2,4810,0,0,0,0,2,4810,0,0
OR,1,1,0,1,5,5,5,2,247128,0,0,0,0,2,247128,0,0
OR,1,0,2,2,5,5,5,2,856,0,0,0,0,2,856,0,0
OR,1,1,2,2,5,5,5,8,2742,0,0,0,0,8,2742,0,0
OR,1,0,3,3,5,5,5,4,2495,0,0,0,0,4,2495,0,0
OR,1,1,3,3,5,5,5,8,2859,0,0,0,0,8,2859,0,0
OR,1,1,3,4,5,5,5,4,1481,0,0,0,0,4,1481,0,0
OR,1,0,4,4,5,5,5,1,230,0,0,0,0,1,230,0,0
AND,1,0,0,5,5,5,5,1,362,0,0,0,0,1,362,0,0
AND,0,0,5,5,5,5,5,7,232,0,0,0,0,7,232,0,0
AND,1,0,5,5,5,5,5,25,3411,0,0,0,0,25,3411,0,0
AND,0,0,0,0,5,6,5,1551,4989,1,6,0,0,1550,4983,0,0
AND,1,0,0,0,5,6,5,20,115,0,0,0,0,20,115,0,0
OR,1,0,0,0,5,6,5,329,419009,143,121409,0,0,186,297600,0,0
OR,1,1,0,0,5,6,5,18,2586,0,0,0,0,18,2586,0,0
OR,1,1,2,2,5,6,5,4,1028,0,0,0,0,4,1028,0,0
AND,0,0,0,0,5,1,7,1590,29069,0,0,0,0,1590,29069,0,0
AND,1,0,0,0,5,1,7,51,784,0,0,0,0,51,784,0,0
AND,0,0,0,4,5,1,7,1,253,0,0,0,0,1,253,0,0
AND,1,1,0,5,5,1,7,2,1404,0,0,0,0,2,1404,0,0
AND,1,1,0,4,0,2,7,1,103,0,0,0,0,1,103,0,0
AND,1,1,0,5,2,2,7,2,416,0,0,0,0,2,416,0,0
AND,1,1,0,5,3,2,7,1,151,0,0,0,0,1,151,0,0
AND,1,1,0,5,4,2,7,2,431,0,0,0,0,2,431,0,0
AND,0,0,0,0,5,2,7,2677,65412,2,149,0,0,2675,65263,0,0
AND,1,0,0,0,5,2,7,30,669,0,0,0,0,30,669,0,0
AND,1,1,0,4,5,2,7,1,98,0,0,0,0,1,98,0,0
AND,1,0,0,5,5,2,7,1,389,0,0,0,0,1,389,0,0
AND,1,1,0,5,5,2,7,10,2890,0,0,0,0,10,2890,0,0
AND,0,0,5,5,5,2,7,1,4,0,0,0,0,1,4,0,0
AND,0,0,0,0,5,3,7,1298,33154,3,8,0,0,1295,33146,0,0
AND,1,0,0,0,5,3,7,36,210,0,0,0,0,36,210,0,0
AND,0,0,0,5,5,3,7,1,3,0,0,0,0,1,3,0,0
AND,1,0,5,5,5,3,7,1,4,0,0,0,0,1,4,0,0
AND,0,0,0,0,5,4,7,5674,176267,1,1843,0,0,5673,174424,0,0
AND,1,0,0,0,5,4,7,151,1878,0,0,0,0,151,1878,0,0
