side,clamp,cut_primary,ratio_bucket,gap_bucket,exit_gap_bucket,depth_bucket,rank_bucket,keys,eval_mass,rescued_keys,rescued_mass,drawres_keys,drawres_mass,dead_keys,dead_mass,resbefore_keys,resbefore_mass
AND,1,1,6,6,5,6,3,648,3108849,474,2890886,3,9800,171,208163,0,0
OR,1,1,1,4,4,0,5,3,416903,0,0,0,0,3,416903,0,0
AND,0,0,0,0,5,0,5,552,7203305,27,1624078,2,39831,523,5539396,0,0
OR,0,0,0,0,5,0,5,561,185269338,124,51566640,0,0,437,133702698,0,0
AND,1,0,0,0,5,0,5,1,1924,1,1924,0,0,0,0,0,0
OR,1,1,0,2,5,0,5,1,212794,0,0,0,0,1,212794,0,0
OR,1,1,0,4,5,0,5,1,772748,1,772748,0,0,0,0,0,0
AND,1,0,5,5,5,0,5,26,744598,1,11422,0,0,25,733176,0,0
OR,1,1,0,0,0,1,5,34,25832,0,0,0,0,34,25832,0,0
OR,1,1,1,1,0,1,5,35,26812,0,0,0,0,35,26812,0,0
OR,1,1,0,2,0,1,5,1,930,0,0,0,0,1,930,0,0
OR,1,1,2,2,0,1,5,2,691,0,0,0,0,2,691,0,0
OR,1,1,2,3,0,1,5,1,563,0,0,0,0,1,563,0,0
OR,1,1,3,3,0,1,5,1,421,0,0,0,0,1,421,0,0
AND,1,1,0,4,0,1,5,1,433,0,0,0,0,1,433,0,0
OR,1,1,1,4,0,1,5,1,612,0,0,0,0,1,612,0,0
OR,1,1,3,4,0,1,5,17,18800,1,262,0,0,16,18538,0,0
OR,1,1,4,4,0,1,5,3,1675,0,0,0,0,3,1675,0,0
OR,1,1,3,5,0,1,5,2,1945,0,0,0,0,2,1945,0,0
OR,1,1,4,5,0,1,5,12,8394,0,0,0,0,12,8394,0,0
OR,1,1,0,0,1,1,5,9,5049,0,0,0,0,9,5049,0,0
OR,1,1,0,1,1,1,5,2,772,0,0,0,0,2,772,0,0
OR,1,1,1,1,1,1,5,3,1749,0,0,0,0,3,1749,0,0
AND,1,1,0,2,1,1,5,1,5,0,0,0,0,1,5,0,0
OR,1,1,1,2,1,1,5,1,480,0,0,0,0,1,480,0,0
OR,1,1,2,2,1,1,5,1,317,0,0,0,0,1,317,0,0
AND,1,1,0,4,1,1,5,1,1518,0,0,0,0,1,1518,0,0
OR,1,1,1,4,1,1,5,4,2375,0,0,0,0,4,2375,0,0
OR,1,1,2,4,1,1,5,2,1242,0,0,0,0,2,1242,0,0
OR,1,1,3,4,1,1,5,6,4372,0,0,0,0,6,4372,0,0
AND,1,1,0,5,1,1,5,1,651,0,0,0,0,1,651,0,0
OR,1,1,3,5,1,1,5,4,1901,0,0,0,0,4,1901,0,0
OR,1,1,4,5,1,1,5,3,2938,0,0,0,0,3,2938,0,0
OR,1,1,0,0,2,1,5,3,1800,0,0,0,0,3,1800,0,0
OR,1,1,0,1,2,1,5,2,2366,0,0,0,0,2,2366,0,0
OR,1,1,0,3,2,1,5,1,708,0,0,0,0,1,708,0,0
OR,1,1,2,4,2,1,5,4,2897,0,0,0,0,4,2897,0,0
OR,1,1,3,4,2,1,5,1,1935,0,0,0,0,1,1935,0,0
OR,1,1,3,5,2,1,5,1,683,0,0,0,0,1,683,0,0
OR,1,1,0,1,3,1,5,3,1190,0,0,0,0,3,1190,0,0
OR,1,1,0,2,3,1,5,1,2045,0,0,0,0,1,2045,0,0
OR,1,1,0,3,3,1,5,2,1154,0,0,0,0,2,1154,0,0
OR,1,1,1,3,3,1,5,4,2089,0,0,0,0,4,2089,0,0
OR,1,1,1,4,3,1,5,5,2668,0,0,0,0,5,2668,0,0
OR,1,1,2,4,3,1,5,4,1918,0,0,0,0,4,1918,0,0
OR,1,1,0,0,4,1,5,7,3107,0,0,0,0,7,3107,0,0
OR,1,1,0,1,4,1,5,43,21765,0,0,0,0,43,21765,0,0
OR,1,1,0,2,4,1,5,33,28701,0,0,0,0,33,28701,0,0
OR,1,1,0,3,4,1,5,6,3769,0,0,0,0,6,3769,0,0
OR,1,1,1,3,4,1,5,2,925,0,0,0,0,2,925,0,0
OR,1,1,1,4,4,1,5,32,25872,0,0,0,0,32,25872,0,0
OR,1,1,2,4,4,1,5,5,3498,0,0,0,0,5,3498,0,0
OR,1,1,2,5,4,1,5,2,2081,0,0,0,0,2,2081,0,0
OR,1,1,3,5,4,1,5,1,2257,0,0,0,0,1,2257,0,0
AND,0,0,0,0,5,1,5,142180,18415305,1898,3093794,1,16368,140275,15305131,6,12
OR,0,0,0,0,5,1,5,339358,279892658,5447,43569719,0,0,333875,236320623,36,2316
AND,1,0,0,0,5,1,5,4078,337058,28,16212,0,0,4050,320846,0,0
OR,1,0,0,0,5,1,5,61840,43230711,1182,4380704,0,0,60654,38849841,4,166
OR,1,1,0,0,5,1,5,44,23711,0,0,0,0,44,23711,0,0
OR,0,0,0,1,5,1,5,1,1177,0,0,0,0,1,1177,0,0
AND,1,1,0,1,5,1,5,2,107,0,0,0,0,2,107,0,0
OR,1,1,0,1,5,1,5,65,65284,0,0,0,0,65,65284,0,0
OR,0,0,1,1,5,1,5,26,23362,0,0,0,0,26,23362,0,0
OR,1,0,1,1,5,1,5,129,137339,0,0,0,0,129,137339,0,0
OR,1,1,1,1,5,1,5,23,58395,0,0,0,0,23,58395,0,0
OR,0,0,2,1,5,1,5,5,3324,0,0,0,0,5,3324,0,0
OR,1,0,2,1,5,1,5,11,6574,0,0,0,0,11,6574,0,0
OR,1,1,2,1,5,1,5,3,4203,1,3209,0,0,2,994,0,0
OR,0,0,3,1,5,1,5,8,3365,0,0,0,0,8,3365,0,0
AND,0,0,0,2,5,1,5,1,5,0,0,0,0,1,5,0,0
AND,1,1,0,2,5,1,5,6,2373,0,0,0,0,6,2373,0,0
OR,1,1,0,2,5,1,5,68,43698,0,0,0,0,68,43698,0,0
OR,0,0,2,2,5,1,5,12,14788,0,0,0,0,12,14788,0,0
OR,1,0,2,2,5,1,5,4,3551,0,0,0,0,4,3551,0,0
OR,1,1,2,2,5,1,5,2,1071,0,0,0,0,2,1071,0,0
OR,0,0,3,2,5,1,5,5,24446,0,0,0,0,5,24446,0,0
OR,1,0,3,2,5,1,5,9,53091,0,0,0,0,9,53091,0,0
OR,1,1,3,2,5,1,5,1,598,0,0,0,0,1,598,0,0
OR,0,0,4,2,5,1,5,2,1591,1,1061,0,0,1,530,0,0
OR,1,0,4,2,5,1,5,8,10431,0,0,0,0,8,10431,0,0
AND,1,1,0,3,5,1,5,53,27573,8,13402,0,0,45,14171,0,0
OR,1,1,0,3,5,1,5,26,21150,0,0,0,0,26,21150,0,0
OR,1,0,3,3,5,1,5,12,7976,1,519,0,0,11,7457,0,0
OR,1,1,3,3,5,1,5,2,4389,0,0,0,0,2,4389,0,0
OR,0,0,4,3,5,1,5,1,706,0,0,0,0,1,706,0,0
OR,1,0,4,3,5,1,5,2,1362,0,0,0,0,2,1362,0,0
AND,0,0,0,4,5,1,5,2,790,0,0,0,0,2,790,0,0
AND,1,0,0,4,5,1,5,1,1371,0,0,0,0,1,1371,0,0
AND,1,1,0,4,5,1,5,222,104792,18,20044,0,0,204,84748,0,0
OR,1,1,0,4,5,1,5,9,8623,0,0,0,0,9,8623,0,0
OR,1,1,1,4,5,1,5,7,6648,0,0,0,0,7,6648,0,0
OR,1,0,2,4,5,1,5,1,634,0,0,0,0,1,634,0,0
OR,1,1,2,4,5,1,5,1,313,0,0,0,0,1,313,0,0
OR,1,0,3,4,5,1,5,20,28815,0,0,0,0,20,28815,0,0
OR,1,1,3,4,5,1,5,22,26746,0,0,0,0,22,26746,0,0
OR,0,0,4,4,5,1,5,2,1235,0,0,0,0,2,1235,0,0
OR,1,0,4,4,5,1,5,202,480910,4,2257,0,0,198,478653,0,0
OR,1,1,4,4,5,1,5,74,102412,3,1972,0,0,71,100440,0,0
AND,1,1,0,5,5,1,5,4,3996,0,0,0,0,4,3996,0,0
AND,1,1,1,5,5,1,5,5,1724,1,6,0,0,4,1718,0,0
AND,1,1,2,5,5,1,5,13,2064,1,6,0,0,12,2058,0,0
OR,1,1,2,5,5,1,5,1,498,0,0,0,0,1,498,0,0
OR,0,0,3,5,5,1,5,1,769,0,0,0,0,1,769,0,0
OR,1,1,3,5,5,1,5,2,1290,0,0,0,0,2,1290,0,0
OR,1,0,4,5,5,1,5,253,369623,2,1359,0,0,251,368264,0,0
OR,1,1,4,5,5,1,5,65,78539,1,1432,0,0,64,77107,0,0
AND,0,0,5,5,5,1,5,11,6756,0,0,0,0,11,6756,0,0
AND,1,0,5,5,5,1,5,1056,918665,32,477045,0,0,1024,441620,0,0
OR,1,0,5,5,5,1,5,67,41624,0,0,0,0,67,41624,0,0
OR,1,1,0,0,0,2,5,41,77030,1,54228,0,0,40,22802,0,0
OR,1,1,0,1,0,2,5,3,948,0,0,0,0,3,948,0,0
OR,1,1,1,1,0,2,5,10,4347,1,787,0,0,9,3560,0,0
OR,1,1,1,2,0,2,5,1,533,0,0,0,0,1,533,0,0
OR,1,1,2,2,0,2,5,6,2426,0,0,0,0,6,2426,0,0
OR,1,1,1,3,0,2,5,2,505,0,0,0,0,2,505,0,0
OR,1,1,2,3,0,2,5,2,840,0,0,0,0,2,840,0,0
OR,1,1,3,3,0,2,5,4,999,0,0,0,0,4,999,0,0
OR,1,1,3,4,0,2,5,3,1126,0,0,0,0,3,1126,0,0
OR,1,1,4,4,0,2,5,4,1367,0,0,0,0,4,1367,0,0
OR,1,1,4,5,0,2,5,3,2150,0,0,0,0,3,2150,0,0
OR,1,1,0,0,1,2,5,53,24562,0,0,0,0,53,24562,0,0
OR,1,1,0,1,1,2,5,2,692,0,0,0,0,2,692,0,0
OR,1,1,1,1,1,2,5,3,1284,0,0,0,0,3,1284,0,0
OR,1,1,2,2,1,2,5,5,18660,0,0,0,0,5,18660,0,0
OR,1,1,2,3,1,2,5,4,1336,0,0,0,0,4,1336,0,0
OR,1,1,2,4,1,2,5,1,685,0,0,0,0,1,685,0,0
OR,1,1,3,4,1,2,5,2,667,0,0,0,0,2,667,0,0
OR,1,1,4,5,1,2,5,1,355,0,0,0,0,1,355,0,0
OR,1,1,0,0,2,2,5,26,9021,0,0,0,0,26,9021,0,0
OR,1,1,0,1,2,2,5,9,1931,0,0,0,0,9,1931,0,0
OR,1,1,0,2,2,2,5,1,498,0,0,0,0,1,498,0,0
AND,1,1,0,3,2,2,5,1,583,0,0,0,0,1,583,0,0
OR,1,1,1,3,2,2,5,1,495,0,0,0,0,1,495,0,0
OR,1,1,1,4,2,2,5,2,1050,0,0,0,0,2,1050,0,0
OR,1,1,3,5,2,2,5,1,396,0,0,0,0,1,396,0,0
OR,1,1,0,0,3,2,5,18,4248,0,0,0,0,18,4248,0,0
OR,1,1,0,1,3,2,5,15,5008,0,0,0,0,15,5008,0,0
OR,1,1,0,2,3,2,5,1,417,0,0,0,0,1,417,0,0
OR,1,1,1,3,3,2,5,1,499,0,0,0,0,1,499,0,0
OR,1,1,1,4,3,2,5,2,1178,0,0,0,0,2,1178,0,0
OR,1,1,2,4,3,2,5,1,381,0,0,0,0,1,381,0,0
OR,1,1,2,5,3,2,5,1,783,0,0,0,0,1,783,0,0
OR,1,1,0,0,4,2,5,38,9073,0,0,0,0,38,9073,0,0
OR,1,1,0,1,4,2,5,48,17906,0,0,0,0,48,17906,0,0
OR,1,1,0,2,4,2,5,45,19044,0,0,0,0,45,19044,0,0
AND,1,1,0,3,4,2,5,1,280,0,0,0,0,1,280,0,0
OR,1,1,0,3,4,2,5,5,2856,0,0,0,0,5,2856,0,0
OR,1,1,1,3,4,2,5,2,1513,0,0,0,0,2,1513,0,0
AND,1,1,0,4,4,2,5,1,153,0,0,0,0,1,153,0,0
OR,1,1,1,4,4,2,5,23,14729,0,0,0,0,23,14729,0,0
OR,1,1,2,5,4,2,5,3,1760,0,0,0,0,3,1760,0,0
AND,0,0,0,0,5,2,5,48858,7351383,2301,2576310,4,4857,46542,4770194,11,22
OR,0,0,0,0,5,2,5,324928,58146064,5195,11123847,0,0,319667,47017464,66,4753
AND,1,0,0,0,5,2,5,1340,63314,27,10938,0,0,1313,52376,0,0
OR,1,0,0,0,5,2,5,107080,21073754,2432,4155399,0,0,104633,16917647,15,708
OR,1,1,0,0,5,2,5,72,86964,6,21366,0,0,66,65598,0,0
AND,1,1,0,1,5,2,5,4,371,0,0,0,0,4,371,0,0
OR,1,1,0,1,5,2,5,20,11073,0,0,0,0,20,11073,0,0
OR,0,0,1,1,5,2,5,7,5381,0,0,0,0,7,5381,0,0
OR,1,0,1,1,5,2,5,40,43952,2,18931,0,0,38,25021,0,0
OR,1,1,1,1,5,2,5,6,5480,1,2619,0,0,5,2861,0,0
OR,0,0,2,1,5,2,5,4,1788,0,0,0,0,4,1788,0,0
OR,1,0,2,1,5,2,5,7,4434,0,0,0,0,7,4434,0,0
OR,1,1,2,1,5,2,5,6,2270,0,0,0,0,6,2270,0,0
OR,0,0,3,1,5,2,5,13,40860,2,22840,0,0,11,18020,0,0
OR,1,0,3,1,5,2,5,2,1348,0,0,0,0,2,1348,0,0
AND,1,1,0,2,5,2,5,2,337,0,0,0,0,2,337,0,0
OR,1,1,0,2,5,2,5,25,14558,0,0,0,0,25,14558,0,0
OR,0,0,1,2,5,2,5,1,518,0,0,0,0,1,518,0,0
OR,1,0,2,2,5,2,5,1,373,0,0,0,0,1,373,0,0
OR,1,1,2,2,5,2,5,9,5151,0,0,0,0,9,5151,0,0
OR,0,0,3,2,5,2,5,3,4023,1,1072,0,0,2,2951,0,0
OR,1,0,3,2,5,2,5,8,3700,0,0,0,0,8,3700,0,0
OR,1,1,3,2,5,2,5,11,7713,0,0,0,0,11,7713,0,0
OR,1,0,4,2,5,2,5,2,1322,0,0,0,0,2,1322,0,0
AND,0,0,0,3,5,2,5,3,1306,0,0,0,0,3,1306,0,0
AND,1,0,0,3,5,2,5,2,513,0,0,0,0,2,513,0,0
AND,1,1,0,3,5,2,5,39,5842,0,0,0,0,39,5842,0,0
OR,1,1,0,3,5,2,5,23,12652,0,0,0,0,23,12652,0,0
OR,1,1,2,3,5,2,5,1,546,0,0,0,0,1,546,0,0
OR,0,0,3,3,5,2,5,1,318,0,0,0,0,1,318,0,0
OR,1,0,3,3,5,2,5,7,3530,0,0,0,0,7,3530,0,0
OR,1,1,3,3,5,2,5,25,7702,0,0,0,0,25,7702,0,0
OR,0,0,4,3,5,2,5,2,2136,0,0,0,0,2,2136,0,0
OR,1,0,4,3,5,2,5,12,5559,0,0,0,0,12,5559,0,0
AND,0,0,0,4,5,2,5,1,3,0,0,0,0,1,3,0,0
AND,1,1,0,4,5,2,5,71,9379,4,340,0,0,67,9039,0,0
OR,1,1,0,4,5,2,5,4,2053,0,0,0,0,4,2053,0,0
OR,0,0,3,4,5,2,5,1,629,0,0,0,0,1,629,0,0
OR,1,0,3,4,5,2,5,9,6623,0,0,0,0,9,6623,0,0
OR,1,1,3,4,5,2,5,20,16641,0,0,0,0,20,16641,0,0
OR,0,0,4,4,5,2,5,1,211,0,0,0,0,1,211,0,0
OR,1,0,4,4,5,2,5,75,35483,1,457,0,0,73,34682,1,344
OR,1,1,4,4,5,2,5,58,25586,0,0,0,0,58,25586,0,0
AND,1,1,0,5,5,2,5,3,258,0,0,0,0,3,258,0,0
AND,1,1,1,5,5,2,5,1,278,0,0,0,0,1,278,0,0
AND,1,1,2,5,5,2,5,4,469,0,0,0,0,4,469,0,0
OR,1,1,3,5,5,2,5,1,687,0,0,0,0,1,687,0,0
OR,1,0,4,5,5,2,5,70,40377,0,0,0,0,70,40377,0,0
OR,1,1,4,5,5,2,5,33,24440,0,0,0,0,33,24440,0,0
AND,0,0,5,5,5,2,5,7,3130,1,727,0,0,6,2403,0,0
AND,1,0,5,5,5,2,5,248,35657,4,6624,0,0,244,29033,0,0
OR,1,0,5,5,5,2,5,11,6907,0,0,0,0,11,6907,0,0
OR,1,1,0,0,0,3,5,33,15418,0,0,0,0,33,15418,0,0
OR,1,1,0,1,0,3,5,1,747,0,0,0,0,1,747,0,0
OR,1,1,1,1,0,3,5,4,1287,0,0,0,0,4,1287,0,0
OR,1,1,2,2,0,3,5,16,5453,0,0,0,0,16,5453,0,0
OR,1,1,2,3,0,3,5,2,499,0,0,0,0,2,499,0,0
OR,1,1,3,4,0,3,5,6,3221,0,0,0,0,6,3221,0,0
OR,1,1,4,5,0,3,5,1,1472,0,0,0,0,1,1472,0,0
OR,1,1,0,0,1,3,5,15,4160,0,0,0,0,15,4160,0,0
OR,1,1,0,1,1,3,5,2,534,0,0,0,0,2,534,0,0
OR,1,1,1,1,1,3,5,12,3681,0,0,0,0,12,3681,0,0
OR,1,1,2,2,1,3,5,5,1697,0,0,0,0,5,1697,0,0
OR,1,1,2,3,1,3,5,1,300,0,0,0,0,1,300,0,0
AND,1,1,0,4,1,3,5,1,611,1,611,0,0,0,0,0,0
OR,1,1,3,4,1,3,5,1,199,0,0,0,0,1,199,0,0
OR,1,1,0,0,2,3,5,16,4297,0,0,0,0,16,4297,0,0
OR,1,1,0,1,2,3,5,1,330,0,0,0,0,1,330,0,0
OR,1,1,0,0,3,3,5,3,446,0,0,0,0,3,446,0,0
OR,1,1,0,1,3,3,5,1,156,0,0,0,0,1,156,0,0
OR,1,1,0,0,4,3,5,3,524,0,0,0,0,3,524,0,0
OR,1,1,0,1,4,3,5,1,574,0,0,0,0,1,574,0,0
OR,1,1,0,2,4,3,5,1,123,0,0,0,0,1,123,0,0
OR,1,1,1,3,4,3,5,1,333,0,0,0,0,1,333,0,0
OR,1,1,1,4,4,3,5,3,2100,0,0,0,0,3,2100,0,0
OR,1,1,3,5,4,3,5,1,432,0,0,0,0,1,432,0,0
AND,0,0,0,0,5,3,5,14102,2919307,381,1135721,2,1381,13719,1782205,0,0
OR,0,0,0,0,5,3,5,14539,6159557,1157,1677618,0,0,13375,4481703,7,236
AND,1,0,0,0,5,3,5,388,238031,8,2545,0,0,380,235486,0,0
OR,1,0,0,0,5,3,5,13072,5243417,1073,1668405,0,0,11988,3569720,11,5292
OR,1,1,0,0,5,3,5,50,27627,2,3352,0,0,48,24275,0,0
AND,1,1,0,1,5,3,5,1,9,0,0,0,0,1,9,0,0
OR,1,1,1,1,5,3,5,1,369,0,0,0,0,1,369,0,0
OR,1,0,2,1,5,3,5,2,539,0,0,0,0,2,539,0,0
OR,1,1,2,1,5,3,5,9,2980,0,0,0,0,9,2980,0,0
OR,0,0,3,1,5,3,5,4,143090,0,0,0,0,4,143090,0,0
OR,1,0,3,1,5,3,5,12,142786,3,128670,0,0,9,14116,0,0
AND,1,1,0,2,5,3,5,1,2,0,0,0,0,1,2,0,0
OR,1,1,0,2,5,3,5,1,1160,0,0,0,0,1,1160,0,0
OR,1,1,2,2,5,3,5,7,3182,0,0,0,0,7,3182,0,0
OR,1,0,3,2,5,3,5,7,14784,0,0,0,0,7,14784,0,0
OR,1,1,3,2,5,3,5,10,4276,0,0,0,0,10,4276,0,0
OR,1,0,4,2,5,3,5,5,5406,0,0,0,0,5,5406,0,0
AND,1,1,0,3,5,3,5,3,6,0,0,0,0,3,6,0,0
OR,1,0,3,3,5,3,5,1,469,0,0,0,0,1,469,0,0
OR,1,1,3,3,5,3,5,7,4328,1,1975,0,0,6,2353,0,0
OR,1,0,4,3,5,3,5,6,1543,0,0,0,0,6,1543,0,0
AND,1,1,0,4,5,3,5,9,106,0,0,0,0,9,106,0,0
OR,1,1,0,4,5,3,5,1,3271,0,0,0,0,1,3271,0,0
OR,1,1,1,4,5,3,5,2,948,0,0,0,0,2,948,0,0
OR,1,1,3,4,5,3,5,1,387,0,0,0,0,1,387,0,0
OR,1,0,4,4,5,3,5,6,8732,0,0,0,0,6,8732,0,0
OR,1,1,4,4,5,3,5,3,1097,0,0,0,0,3,1097,0,0
OR,1,0,4,5,5,3,5,2,1207,0,0,0,0,2,1207,0,0
AND,0,0,5,5,5,3,5,7,316,0,0,0,0,7,316,0,0
AND,1,0,5,5,5,3,5,57,29565,4,13348,0,0,53,16217,0,0
OR,1,1,0,0,0,4,5,20,10811,0,0,0,0,20,10811,0,0
OR,1,1,1,1,0,4,5,16,9761,0,0,0,0,15,9312,1,449
OR,1,1,2,2,0,4,5,6,4323,0,0,0,0,6,4323,0,0
OR,1,1,2,3,0,4,5,1,522,0,0,0,0,1,522,0,0
OR,1,1,3,3,0,4,5,4,3833,0,0,0,0,4,3833,0,0
OR,1,1,3,4,0,4,5,3,4658,0,0,0,0,3,4658,0,0
OR,1,1,4,5,0,4,5,3,3896,0,0,0,0,3,3896,0,0
OR,1,1,0,0,1,4,5,5,2363,0,0,0,0,5,2363,0,0
OR,1,1,0,1,1,4,5,1,330,0,0,0,0,1,330,0,0
OR,1,1,1,1,1,4,5,4,1636,0,0,0,0,4,1636,0,0
OR,1,1,2,2,1,4,5,1,374,0,0,0,0,1,374,0,0
OR,1,1,2,3,1,4,5,1,942,0,0,0,0,1,942,0,0
OR,1,1,0,0,2,4,5,8,1895,0,0,0,0,8,1895,0,0
OR,1,1,0,1,2,4,5,7,2076,0,0,0,0,7,2076,0,0
OR,1,1,1,2,2,4,5,1,204,0,0,0,0,1,204,0,0
OR,1,1,0,0,3,4,5,9,2997,0,0,0,0,9,2997,0,0
OR,1,1,0,1,3,4,5,1,252,0,0,0,0,1,252,0,0
OR,1,1,0,2,3,4,5,1,194,0,0,0,0,1,194,0,0
OR,1,1,0,1,4,4,5,1,260,0,0,0,0,1,260,0,0
OR,1,1,0,2,4,4,5,1,1298,0,0,0,0,1,1298,0,0
AND,1,1,0,4,4,4,5,1,2,0,0,0,0,1,2,0,0
AND,0,0,0,0,5,4,5,9299,2004808,175,909715,0,0,9122,1095089,2,4
OR,0,0,0,0,5,4,5,1172,1511628,200,337653,0,0,969,1173793,3,182
AND,1,0,0,0,5,4,5,197,13647,3,8,0,0,194,13639,0,0
OR,1,0,0,0,5,4,5,5731,3932992,508,991960,0,0,5221,2940971,2,61
OR,1,1,0,0,5,4,5,55,102327,1,574,0,0,54,101753,0,0
OR,1,1,0,1,5,4,5,1,688,0,0,0,0,1,688,0,0
OR,1,1,1,1,5,4,5,2,5307,0,0,0,0,2,5307,0,0
OR,0,0,2,1,5,4,5,1,450,0,0,0,0,1,450,0,0
OR,1,0,2,1,5,4,5,1,7011,0,0,0,0,1,7011,0,0
OR,1,1,2,1,5,4,5,26,10088,1,425,0,0,25,9663,0,0
OR,0,0,3,1,5,4,5,2,4327,1,3642,0,0,1,685,0,0
OR,1,0,3,1,5,4,5,5,7345,2,6210,0,0,3,1135,0,0
AND,1,1,0,2,5,4,5,1,4,0,0,0,0,1,4,0,0
OR,1,1,2,2,5,4,5,1,696,0,0,0,0,1,696,0,0
OR,1,1,3,2,5,4,5,13,4886,1,1529,0,0,12,3357,0,0
OR,1,0,4,2,5,4,5,1,694,1,694,0,0,0,0,0,0
OR,1,1,3,3,5,4,5,2,1390,1,830,0,0,1,560,0,0
OR,1,0,4,3,5,4,5,2,1098,0,0,0,0,2,1098,0,0
AND,0,0,0,4,5,4,5,2,667,0,0,0,0,2,667,0,0
AND,1,0,0,4,5,4,5,1,214,0,0,0,0,1,214,0,0
AND,1,1,0,4,5,4,5,3,247,0,0,0,0,3,247,0,0
OR,1,1,3,4,5,4,5,1,1476,0,0,0,0,1,1476,0,0
OR,1,0,4,4,5,4,5,3,2449,0,0,0,0,3,2449,0,0
OR,1,1,4,4,5,4,5,3,1699,0,0,0,0,3,1699,0,0
OR,1,1,4,5,5,4,5,4,2159,0,0,0,0,4,2159,0,0
AND,0,0,5,5,5,4,5,3,6,0,0,0,0,3,6,0,0
AND,1,0,5,5,5,4,5,41,2147,1,10,0,0,40,2137,0,0
OR,1,1,0,0,0,5,5,1,582,0,0,0,0,1,582,0,0
OR,1,1,1,1,0,5,5,2,2598,0,0,0,0,2,2598,0,0
OR,1,1,2,2,0,5,5,1,782,0,0,0,0,1,782,0,0
OR,1,1,3,4,0,5,5,3,2089,0,0,0,0,3,2089,0,0
OR,1,1,4,4,0,5,5,1,625,0,0,0,0,1,625,0,0
OR,1,1,4,5,0,5,5,1,500,0,0,0,0,1,500,0,0
OR,1,1,0,0,1,5,5,1,344,0,0,0,0,1,344,0,0
OR,1,1,3,4,1,5,5,2,1073,0,0,0,0,2,1073,0,0
OR,1,1,0,1,2,5,5,1,208,0,0,0,0,1,208,0,0
OR,1,1,1,2,2,5,5,1,619,0,0,0,0,1,619,0,0
OR,1,1,2,4,3,5,5,1,412,0,0,0,0,1,412,0,0
AND,0,0,0,0,5,5,5,2213,495952,68,324452,0,0,2145,171500,0,0
OR,0,0,0,0,5,5,5,34,23812,10,15725,0,0,24,8087,0,0
AND,1,0,0,0,5,5,5,21,7668,1,7384,0,0,20,284,0,0
OR,1,0,0,0,5,5,5,614,1250942,166,791705,0,0,448,459237,0,0
OR,1,1,0,0,5,5,5,9,11578,0,0,0,0,9,11578,0,0
OR,1,1,1,1,5,5,5,1,334,0,0,0,0,1,334,0,0
OR,1,1,2,1,5,5,5,8,3179,0,0,0,0,8,3179,0,0
OR,1,1,3,2,5,5,5,3,1964,0,0,0,0,3,1964,0,0
OR,1,1,3,3,5,5,5,1,256,0,0,0,0,1,256,0,0
AND,0,0,0,4,5,5,5,1,2,0,0,0,0,1,2,0,0
AND,1,1,0,4,5,5,5,1,919,0,0,0,0,1,919,0,0
AND,0,0,1,4,5,5,5,1,167,0,0,0,0,1,167,0,0
OR,1,1,4,4,5,5,5,1,968,0,0,0,0,1,968,0,0
OR,1,1,4,5,5,5,5,1,1496,0,0,0,0,1,1496,0,0
AND,0,0,5,5,5,5,5,1,2,0,0,0,0,1,2,0,0
AND,1,0,5,5,5,5,5,3,7,0,0,0,0,3,7,0,0
OR,1,1,0,0,0,6,5,4,408,0,0,0,0,4,408,0,0
OR,1,1,1,1,0,6,5,4,899,0,0,0,0,4,899,0,0
AND,0,0,0,0,5,6,5,2682,40675,21,21541,0,0,2661,19134,0,0
AND,1,0,0,0,5,6,5,23,71,0,0,0,0,23,71,0,0
OR,1,0,0,0,5,6,5,557,2642468,446,2511265,0,0,111,131203,0,0
OR,1,1,0,0,5,6,5,45,21814,2,16049,0,0,43,5765,0,0
OR,1,1,2,1,5,6,5,4,489,0,0,0,0,4,489,0,0
OR,1,0,3,1,5,6,5,2,9615,1,8442,0,0,1,1173,0,0
AND,0,0,4,2,5,6,5,1,2,0,0,0,0,1,2,0,0
OR,0,0,0,3,5,0,7,1,196606,0,0,0,0,1,196606,0,0
AND,0,0,0,0,5,1,7,1686,36838,0,0,0,0,1686,36838,0,0
AND,1,0,0,0,5,1,7,53,751,0,0,0,0,53,751,0,0
AND,1,1,0,4,5,1,7,3,2013,0,0,0,0,3,2013,0,0
AND,0,0,0,0,5,2,7,1291,20878,1,94,0,0,1290,20784,0,0
AND,1,0,0,0,5,2,7,97,983,0,0,0,0,97,983,0,0
AND,0,0,0,0,5,3,7,280,6735,5,1260,0,0,275,5475,0,0
AND,1,0,0,0,5,3,7,33,293,0,0,0,0,33,293,0,0
AND,0,0,0,0,5,4,7,683,9838,0,0,0,0,683,9838,0,0
AND,1,0,0,0,5,4,7,40,302,0,0,0,0,40,302,0,0
AND,0,0,0,0,5,5,7,904,28102,3,8832,0,0,901,19270,0,0
AND,1,0,0,0,5,5,7,28,153,0,0,0,0,28,153,0,0
AND,0,0,0,0,5,6,7,339,1781,1,4,0,0,338,1777,0,0
